Symbol,ID
Olfr958,258327
Olfr954,258328
Olfr135,258329
Olfr1274-ps,258330
Olfr1330,258331
Olfr893,258333
Olfr1396,258334
Olfr374,258335
Olfr77,258336
Olfr1259,258338
Olfr1265,258340
Olfr1495,258341
Olfr1491,258342
Olfr397,258343
Olfr390,258344
Olfr1121,258345
Olfr1128,258346
Olfr1123,258347
Olfr1133,258348
Olfr706,258350
Olfr633,258351
Olfr692,258352
Olfr521,258353
Olfr168,258354
Olfr677,258355
Olfr564,258356
Olfr574,258357
Olfr557,258358
Olfr1312,258359
Olfr731,258360
Olfr495,258361
Olfr1094,258362
Olfr1093,258363
Olfr976,258364
Olfr361,258365
Olfr434,258366
Olfr1450,258368
Olfr509,258369
Olfr1253,258370
Olfr368,258371
Olfr918,258372
Olfr323,258373
Olfr127,258374
Olfr794,258375
Olfr654,258377
Olfr593,258378
Olfr1284,258379
Olfr461,258380
Olfr460,258381
Olfr1347,258383
Olfr1350,258384
Olfr1323,258385
Olfr1058,258386
Olfr720,258387
Olfr1279,258388
Olfr1278,258389
Olfr1276,258390
Olfr1277,258391
Olfr190,258392
Olfr1325,258393
Olfr1328,258394
Olfr1288,258395
Olfr1305,258396
Olfr1303,258397
Olfr1295,258398
Olfr1289,258399
Olfr228,258400
Olfr1076,258401
Olfr1079,258402
Olfr1065,258403
Olfr1080,258404
Olfr1420,258405
Olfr462,258406
Olfr464,258407
Olfr463,258408
Olfr1431,258409
Olfr291,258410
Olfr290,258411
Olfr877,258412
Olfr881,258413
Olfr883,258414
Olfr887,258415
Olfr888,258416
Olfr470,258417
Olfr469,258418
Olfr465-ps1,258419
Olfr221,258420
Olfr223,258421
Olfr742,258422
Olfr1510,258423
Olfr1512,258424
Olfr994,258425
Olfr995,258426
Olfr993,258427
Olfr998,258428
Olfr996,258429
Olfr938,258430
Olfr937,258431
Olfr919,258432
Olfr933,258433
Olfr934,258434
Olfr382,258435
Olfr458,258436
Olfr450,258437
Olfr215,258438
Olfr1309,258439
Olfr1317,258440
Olfr1310,258441
Olfr1314,258442
Olfr164,258443
Olfr694,258444
Olfr693,258445
Olfr1231,258446
Olfr1241,258447
Olfr92,258448
Olfr282,258449
Olfr1199,258450
Olfr1215,258451
Olfr1209,258453
Olfr1202,258454
Olfr1204,258455
Olfr1196,258456
Olfr108,258457
Olfr165,258458
Olfr1388,258459
Olfr1391,258460
Olfr1381,258461
Olfr1392,258462
Olfr1393,258463
Olfr1384,258464
Olfr1387,258465
Olfr1261,258466
Olfr1254,258468
Olfr90,258469
Olfr91,258470
Olfr891,258471
Olfr890,258474
Olfr889,258475
Olfr183,258478
Olfr203,258479
Olfr130,258480
Olfr137,258481
Olfr266,258482
Olfr1411,258483
Olfr1410,258484
Olfr724,258485
Olfr730,258486
Olfr722,258487
Olfr474,258488
Olfr486,258489
Olfr492,258490
Olfr490,258491
Olfr484,258492
Olfr319,258493
Olfr318,258494
Olfr328,258495
Olfr961,258497
Olfr148,258498
Olfr945,258499
Olfr944,258500
Olfr959,258501
Olfr279,258502
Olfr98,258503
Olfr107,258504
Olfr97,258505
Olfr95,258506
Olfr96,258507
Olfr99,258508
Olfr1375,258509
Olfr523,258511
Olfr530,258512
Olfr536,258513
Olfr854,258515
Olfr850,258516
Olfr855,258517
Olfr847,258518
Olfr859,258519
Olfr849,258520
Olfr860,258521
Olfr1183,258522
Olfr1186,258523
Olfr1168,258524
Olfr1170,258525
Olfr1367,258526
Olfr1368,258527
Olfr1370,258528
Olfr313,258529
Olfr311,258530
Olfr315,258531
Olfr373,258532
Olfr1364,258533
Olfr1361,258534
Olfr1360,258536
Olfr777,258537
Olfr775,258538
Olfr771,258540
Olfr800,258541
Olfr786,258542
Olfr810,258543
Olfr788,258544
Olfr811,258545
Olfr806,258546
Olfr803,258547
Olfr805,258548
Olfr798,258549
Olfr869,258550
Olfr866,258551
Olfr868,258552
Olfr872,258553
Olfr873,258554
Olfr862,258555
Olfr836,258557
Olfr837,258558
Olfr830,258559
Olfr843,258560
Olfr1012,258561
Olfr1014,258562
Olfr1006,258563
Olfr1015,258564
Olfr1009,258565
Olfr1002,258566
Olfr1457,258568
Olfr459,258569
Olfr1043,258570
Olfr1033,258571
Olfr1032,258572
Olfr1020,258573
Olfr1046,258575
Olfr1026,258577
Olfr1018,258579
Olfr1023,258580
Olfr1030,258581
Olfr1022,258582
Olfr1085,258583
Olfr1101,258584
Olfr1086,258585
Olfr1111,258586
Olfr1100,258587
Olfr703,258589
Olfr702,258590
Olfr695,258591
Olfr697,258592
Olfr700,258593
Olfr710,258594
Olfr698,258595
Olfr716,258597
Olfr828,258598
Olfr270,258600
Olfr984,258601
Olfr150,258602
Olfr972,258603
Olfr970,258604
Olfr968,258605
Olfr229,258606
Olfr971,258607
Olfr986,258608
Olfr305,258609
Olfr307,258610
Olfr297,258611
Olfr303,258612
Olfr292,258613
Olfr308,258614
Olfr360,258615
Olfr357,258616
Olfr356,258617
Olfr355,258618
Olfr350,258620
Olfr344,258621
Olfr121,258622
Olfr123,258623
Olfr120,258624
Olfr116,258625
Olfr1501,258626
Olfr1504,258627
Olfr1489,258628
Olfr1487,258629
Olfr1141,258630
Olfr1151,258631
Olfr1138,258632
Olfr1153,258633
Olfr1164,258634
Olfr1140,258635
Olfr1155,258636
Olfr1163,258638
Olfr1158,258639
Olfr152,258640
Olfr1154,258641
Olfr1160,258643
Olfr1166,258644
Olfr418,258645
Olfr435,258647
Olfr237-ps1,258648
Olfr441,258649
Olfr444,258650
Olfr1131,258652
Olfr1136,258653
Olfr1135,258654
Olfr1112,258655
Olfr365,258656
Olfr733,258657
Olfr734,258658
Olfr732,258659
Olfr736,258660
Olfr740,258661
Olfr738,258662
Olfr739,258663
Olfr815,258665
Olfr822,258666
Olfr816,258667
Olfr823,258668
Olfr824,258669
Olfr820,258670
Olfr826,258671
Olfr825,258672
Olfr1428,258673
Olfr1427,258674
Olfr1423,258675
Olfr1424,258676
Olfr76,258677
Olfr1441,258678
Olfr1440,258679
Olfr1434,258680
Olfr235,258681
Olfr1436,258682
Olfr262,258683
Olfr1459,258684
Olfr1472,258685
Olfr1467,258686
Olfr1454,258687
Olfr1462,258688
Olfr1466,258689
Olfr1469,258690
Olfr1477,258691
Olfr1442,258692
Olfr1443,258693
Olfr1445,258694
Olfr1453,258695
Olfr1448,258696
Olfr1444,258697
Olfr1447,258698
Olfr1446,258699
Olfr1451,258700
Olfr401,258701
Olfr410,258702
Olfr402,258703
Olfr411,258704
Olfr398,258705
Olfr43,258706
Olfr1342,258708
Olfr248,258709
Olfr419,258710
Olfr432,258711
Olfr433,258712
Olfr430,258713
Olfr424,258716
Olfr429,258717
Olfr513,258718
Olfr512,258719
Olfr516,258720
Olfr514,258721
Olfr611,258722
Olfr781,258723
Olfr784,258724
Olfr1095,258725
Olfr599,258726
Olfr488,258727
Olfr482,258728
Olfr478,258729
Olfr483,258730
Olfr491,258731
Olfr494,258732
Olfr497,258733
Olfr502,258734
Olfr1493-ps1,258735
Olfr1497,258736
Olfr1316,258737
Olfr507,258738
Olfr1362,258739
Olfr957,258740
Olfr935,258741
Olfr146,258742
Olfr661,258743
Olfr875,258744
Olfr689,258745
Olfr648,258746
Olfr1106,258747
Olfr1195,258748
Olfr556,258749
Olfr551,258750
Olfr608,258751
Olfr583,258752
Olfr678,258753
Olfr214,258754
Olfr672,258755
Olfr414,258756
Olfr1013,258757
Olfr1406,258758
Olfr1408,258759
Olfr1109,258762
Olfr1104,258763
Olfr1099,258764
Olfr1110,258765
Olfr259,258766
Olfr1176,258767
Olfr1189,258768
Olfr508,258769
Olfr472,258770
Olfr473,258771
Olfr821,258772
Olfr818,258773
Olfr1208,258774
Olfr196,258775
Olfr715,258776
Olfr922,258777
Olfr921,258778
Olfr916,258780
Olfr914,258782
Olfr920,258783
Olfr1245,258784
Olfr1230,258785
Olfr1238,258786
Olfr1248,258787
Olfr1246,258788
Olfr1271,258789
Olfr1263,258790
Olfr812,258791
Olfr1499,258792
Olfr1502,258793
Olfr878,258794
Olfr904,258797
Olfr902,258798
Olfr906,258799
Olfr905,258800
Olfr907,258801
Olfr143,258802
Olfr136,258803
Olfr1240,258804
Olfr1426,258805
Olfr912,258806
Olfr620,258808
Olfr651,258809
Olfr665,258810
Olfr926,258811
Olfr923,258812
Olfr1156,258814
Olfr1218,258815
Olfr466,258816
Olfr655,258817
Olfr629,258818
Olfr640,258819
Olfr1184,258820
Olfr273,258821
Olfr39,258822
Olfr969,258823
Olfr983,258824
Olfr975,258825
Olfr27,258826
Olfr133,258828
Olfr134,258829
Olfr103,258830
Olfr101,258831
Olfr109,258832
Olfr1132,258833
Olfr1126,258834
Olfr1130,258835
Olfr272,258836
Olfr545,258837
Olfr617,258838
Olfr1097,258840
Olfr1107,258841
Olfr1098,258842
Olfr1087,258843
Olfr1090,258844
Olfr1161,258845
Olfr1157,258846
Olfr295,258850
Olfr1339,258851
Olfr1341,258852
Olfr982,258853
Olfr985,258854
Olfr271-ps1,258856
Olfr275,258857
Olfr371,258858
Olfr161,258859
Olfr763,258861
Olfr770,258862
Olfr768,258863
Olfr992,258865
Olfr1008,258866
Olfr131,258867
Olfr894,258868
Olfr147,258869
Olfr898,258871
Olfr911-ps1,258873
Olfr895,258875
Olfr1395,258877
Olfr330,258879
Olfr218,258880
Olfr1404,258881
Olfr874,258882
Olfr876,258883
Olfr1299,258886
Olfr1294,258887
Olfr1298,258888
Olfr1301,258889
Olfr1297,258890
Olfr1302,258891
Olfr126,258892
Olfr1225,258893
Olfr1223,258894
Olfr1216,258895
Olfr1206,258896
Olfr1201,258897
Olfr1205,258898
Olfr1214,258899
Gm13762,258900
Olfr1219,258901
Olfr1220,258902
Olfr1217,258903
Olfr1221,258904
Olfr871,258905
Olfr851,258907
Olfr853,258908
Olfr1282,258909
Olfr1280,258910
Olfr1378,258912
Olfr1377,258913
Olfr211,258914
Olfr1348,258915
Olfr1336,258917
Olfr1346,258918
Olfr1179,258919
Olfr1188,258921
Olfr267,258922
Olfr1,258923
Olfr376,258924
Olfr20,258925
Olfr476,258926
Olfr481,258927
Olfr477,258928
Olfr799,258929
Olfr808,258930
Olfr807,258931
Olfr791,258932
Olfr796,258933
Olfr802,258934
Olfr790,258935
Olfr167,258937
Olfr1417,258938
Olfr63,258939
Olfr346,258940
Olfr354,258941
Olfr352,258942
Olfr353,258943
Olfr351,258944
Olfr347,258945
Olfr348,258946
Olfr345,258947
Olfr338,258949
Olfr342,258950
Olfr339,258951
Olfr341,258952
Olfr340,258953
Olfr522,258954
Olfr531,258955
Olfr535,258956
Olfr525,258958
Olfr170,258959
Olfr171,258960
Olfr631,258961
Olfr53,258962
Olfr539,258963
Olfr541,258964
Olfr1250,258967
Olfr1247,258968
Olfr1226,258969
Olfr1242,258970
Olfr1243,258971
Olfr1239,258972
Olfr1228,258973
Olfr1233,258974
Olfr1234,258975
Olfr1262,258976
Olfr1255,258979
Olfr1258,258980
Olfr1272,258982
Olfr1260,258983
Olfr1257,258984
Olfr1256,258985
Olfr1270,258987
Olfr38,258988
Olfr457,258989
Olfr447,258990
Olfr1496,258991
Olfr1494,258992
Olfr206,258993
Olfr204,258994
Olfr201,258996
Olfr202,258997
Olfr177,258998
Olfr178,258999
Olfr195,259000
Olfr181,259001
Olfr173,259002
Olfr172,259003
Olfr175-ps1,259004
Olfr139,259005
Olfr399,259006
Olfr395,259007
Olfr392,259008
Olfr394,259009
Olfr393,259010
Olfr389,259011
Olfr1052,259012
Olfr1044,259013
Olfr1047,259014
Olfr1038-ps,259015
Olfr1048,259016
Olfr1019,259017
Olfr1049,259018
Olfr1045,259019
Olfr1056,259020
Olfr1054,259021
Olfr1061,259022
Olfr1055,259023
Olfr381,259024
Olfr385,259025
Olfr378,259026
Olfr380,259027
Olfr532,259028
Olfr1124,259030
Olfr1120,259031
Olfr1134,259032
Olfr1122,259033
Olfr705,259034
Olfr714,259035
Olfr713,259036
Olfr711,259037
Olfr283,259038
Olfr1413,259039
Olfr1416,259040
Olfr1414,259041
Olfr1351,259042
Olfr1353,259044
Olfr669,259045
Olfr679,259046
Olfr683,259047
Olfr600,259048
Olfr618,259049
Olfr652,259050
Olfr658,259051
Olfr659,259052
Olfr362,259053
Olfr589,259054
Olfr582,259055
Olfr584,259056
Olfr649,259057
Olfr646,259058
Olfr668,259061
Olfr667,259062
Olfr691,259063
Olfr124,259064
Olfr520,259066
Olfr449,259067
Olfr1390,259068
Olfr1389,259069
Olfr829,259070
Olfr166,259071
Olfr686,259072
Olfr603,259073
Olfr1352,259074
Olfr641,259075
Olfr656,259078
Olfr619,259080
Olfr643,259081
Olfr1062,259082
Olfr547,259083
Olfr615,259084
Olfr610,259085
Olfr609,259086
Olfr622,259087
Olfr639,259088
Olfr571,259089
Olfr585,259091
Olfr569,259092
Olfr572,259093
Olfr588-ps1,259094
Olfr568,259095
Olfr561,259096
Olfr558,259097
Olfr606,259098
Olfr676,259099
Olfr666,259100
Olfr630,259102
Olfr616,259103
Olfr613,259104
Olfr549,259105
Olfr552,259106
Olfr555,259107
Olfr550,259108
Olfr978,259109
Olfr980,259110
Olfr974,259111
Olfr979,259112
Olfr577,259113
Olfr570,259114
Olfr586,259115
Olfr559,259116
Olfr560,259117
Olfr575,259118
Olfr578,259119
Olfr635,259122
Olfr632,259123
Olfr638,259124
Olfr644,259125
Olfr623,259126
Olfr503,259143
Olfr456,259144
Olfr1251,259145
Olfr723,259147
Olfr329-ps,259148
Olfr1037,259151
Olfr628,259159
Olfr688,259161
Olfr427,259162
Olfr1354,259163
Olfr814,259165
Mfrp,259172
Klk8,259277
Tubgcp3,259279
Ehd2,259300
Leap2,259301
Srgap3,259302
Trim61,260296
Prrt1,260297
Fev,260298
Cadm4,260299
Otos,260301
Gga3,260302
Nphp4,260305
Nav3,260315
Prss45,260408
Cdc42ep3,260409
Hist1h3f,260423
Plekhg3,263406
Creg2,263764
Pkn3,263803
Spata2,263876
Cdk8,264064
Ttc26,264134
Acsf2,264895
Gm5039,266459
Ly6g5b,266614
Svet1,266615
Defb36,266620
Irak4,266632
Acmsd,266645
Cyb5r4,266690
Cpne1,266692
Lgsn,266744
Snx17,266781
Mill1,266815
Rps15a,267019
Shprh,268281
Samd3,268288
Rnf217,268291
Zbtb24,268294
Scml4,268297
Sowahc,268301
BC025920,268319
Kcnc2,268345
Fam19a2,268354
Ppia,268373
Abca13,268379
Ahsa2,268390
A830031A19Rik,268391
Mpg,268395
Sh3pxd2b,268396
Zkscan17,268417
Alkbh5,268420
Ankrd13b,268445
Phf12,268448
Rpl23a,268449
Rab11fip4,268451
Eme1,268465
Zfp652,268469
Ube2z,268470
Rapgefl1,268480
Krt222,268481
Krt12,268482
Lsm12,268490
Meioc,268491
E030025P04Rik,268498
Mgat5b,268510
Slc26a11,268512
Bahcc1,268515
Greb1,268527
Sntg2,268534
Zbtb1,268564
Gphn,268566
Tmem229b,268567
Serpina5,268591
D430019H16Rik,268595
Sptlc1,268656
Cdhr2,268663
Zfp759,268670
S100z,268686
Ccnb1,268697
Slc38a9,268706
Fam107a,268709
Zswim8,268721
Frmpd2,268729
Arhgef40,268739
Tox4,268741
Carmil3,268747
Rnf31,268749
Wdfy2,268752
Mir124a-1hg,268755
Gulo,268756
9930012K11Rik,268759
Egflam,268780
Agxt2,268782
Mtmr12,268783
Rpl7a-ps3,268795
Klhl38,268807
Mroh5,268816
Adck5,268822
Nlrc3,268857
Rbfox1,268859
Abat,268860
Atp13a5,268878
Xxylt1,268880
Fbxo45,268882
Stfa2l1,268885
Lsamp,268890
Robo2,268902
Nrip1,268903
Krtap13-1,268905
Pkmyt1,268930
Caskin1,268932
Wdr24,268933
Grm4,268934
Scube3,268935
Brpf3,268936
Dpcr1,268949
Capn11,268958
Arhgap28,268970
Nlrc4,268973
Ltbp1,268977
Strn,268980
Ss18,268996
Sap130,269003
Sh3rf2,269016
Stk32a,269019
Zfp608,269023
4930503L19Rik,269033
Ctif,269037
Gpr152,269053
Dagla,269060
Cpsf7,269061
Ms4a5,269063
Dpp10,269109
Nup54,269113
Nfasc,269116
Optc,269120
Colgalt2,269132
Kif26b,269152
Inpp4a,269180
Mgat4a,269181
Nbeal1,269198
Stk36,269209
BC035947,269211
Pask,269224
Fam171a1,269233
Gtf3c4,269252
Setx,269254
Rpl12,269261
Acvr1c,269275
Rtn4rl2,269295
Muc15,269328
Ccdc32,269336
Vps39,269338
Ell3,269344
Slc28a2,269346
Slc4a11,269356
Ahcy,269378
Tox2,269389
Ss18l1,269397
Rtel1,269400
Zfp512b,269401
Abhd18,269423
Jade1,269424
Plch1,269437
Wdr3,269470
Lrig2,269473
Nkain3,269513
Fbxl4,269514
Vcp,269523
Fbxo10,269529
Tex10,269536
Gm12728,269569
Clspn,269582
Zscan20,269585
Epb41,269587
Sytl1,269589
Luzp1,269593
Gpr157,269604
Plekhg5,269608
Chd5,269610
Pank4,269614
Plch2,269615
Rbm48,269623
Lhfpl3,269629
5031425E22Rik,269630
Wdr86,269633
Cnpy1,269637
Zfp512,269639
Nat8l,269642
Ppp2r2c,269643
Golga3,269682
E130006D01Rik,269683
Ccdc60,269693
Rnft2,269695
Hectd4,269700
Wdr66,269701
Mphosph9,269702
Zfp664,269704
Clip2,269713
Orai2,269717
BC030343,269723
Aak1,269774
Cntn4,269784
Lhfpl4,269788
Clec4a1,269799
Zfp384,269800
Pon3,269823
Tspan12,269831
Trbv31,269846
Nat14,269854
Ssc5d,269855
Olfr1349,269862
Zfp446,269870
Megf8,269878
Map3k10,269881
Vmn2r57,269902
Chsy1,269941
Idh2,269951
Gdpgp1,269952
Ttll13,269954
Rccd1,269955
Adamtsl3,269959
Nup98,269966
Gsg1l,269994
Zfp747,269997
Orai3,269999
Foxi2,270004
Fam155a,270028
Letm2,270035
Galntl6,270049
Map1s,270058
Slc35e1,270066
Gcdh,270076
Lpcat2,270084
Ogfod1,270086
Lrrc36,270091
Mon1b,270096
Vat1l,270097
Rpl13,270106
Pcnx2,270109
Irf2bp2,270110
Maml2,270118
Fat3,270120
Ccdc153,270150
Nlrx1,270151
Jaml,270152
AU019823,270156
Rab39,270160
Elmod1,270162
Myo9a,270163
Clpx,270166
BC043934,270185
Ephb1,270190
Rab6b,270192
Pfkfb4,270198
Klhl18,270201
Zfp651,270210
Gsdmc3,270328
Gm648,270599
Spin4,270624
Taf1,270627
Mbtps2,270669
Map3k15,270672
Mthfd1l,270685
Fam26d,270711
Bpifc,270757
BC048403,270802
Tmem132e,270893
Prr11,270906
Klhdc1,271005
Catsperb,271036
Serpina3b,271047
Adamts16,271127
Ankdd1b,271144
Rp1l1,271209
Rubcnl,271221
BC024139,271278
Phf21b,271305
Cd200r2,271375
Zbtb11,271377
Ip6k3,271424
Rab5a,271457
4933408B17Rik,271508
Vps13a,271564
Adcy10,271639
Cdk15,271697
Tmem169,271711
Galnt13,271786
Agbl2,271813
Rpusd2,271842
Pla2g4f,271844
Shc4,271849
Rbbp8nl,271887
C2cd4d,271944
Arsj,271970
Tbck,271981
Srsf12,272009
Tstd2,272027
Plppr1,272031
Poln,272158
Arntl2,272322
Zfp398,272347
Gm5065,272350
Irf2bp1,272359
Lrrc4b,272381
Spib,272382
Tarsl2,272396
B3gnt6,272411
Acsm5,272428
Tmem255b,272465
Tango6,272538
Gins2,272551
Tbcel,272589
Esyt3,272636
Prss43,272643
Magee2,272790
Taar7e,276742
Eif5a,276770
Smtnl2,276829
Pigs,276846
D11Wsu47e,276852
Olfr1371,276865
Timd4,276891
Armc7,276905
Gemin4,276919
Ccdc42,276920
Slfn8,276950
Rasl10b,276952
Marveld1,277010
Trav6d-4,277146
Nynrin,277154
Tm4sf19,277203
Kdm3b,277250
Trpa1,277328
Wfdc8,277343
Wfdc16,277345
Tcfl5,277353
Prex1,277360
Klhl23,277396
Trp53i11,277414
Vstm2l,277432
Gpr107,277463
Slc39a12,277468
Lkaaear1,277496
Olfr1286,277562
Gm13078,277666
Gm13089,277667
Gm13088,277668
Fam131c,277743
Gm694,277744
Cyp4a12a,277753
Fam205c,277773
Depdc5,277854
Slc15a5,277898
Olfr519,277935
C2cd3,277939
Slc9a5,277973
Exoc3l,277978
Armcx6,278097
Gm5072,278167
Ssxb3,278174
Vsig4,278180
Spaca5,278203
Spin2c,278240
Tex13c3,278255
Tmtc2,278279
Zfp385c,278304
Wfikkn2,278507
Duxbl1,278672
AY358078,278676
Apol7b,278679
Lrrc10b,278795
Adamts13,279028
Stkld1,279029
Gm13083,279185
Kctd19,279499
Wnk3,279561
Tlr13,279572
Pcdh19,279653
Nup62cl,279706
Rhbdd3,279766
Trav9n-4,279882
Kiss1,280287
Rilp,280408
Lix1l,280411
Selenov,280621
Emilin3,280635
B3gat2,280645
Afm,280662
Adam1b,280667
Adam1a,280668
Sbsn,282619
Serpinb1b,282663
Flnb,286940
Kif19a,286942
Eif2c5,286951
6530437J22Rik,286968
Klk15,317652
Klk14,317653
C1s2,317677
Sec22a,317717
Slc24a5,317750
Zar1,317755
Gimap5,317757
Gimap9,317758
Ifnz,319146
Hist1h3c,319148
Hist1h3d,319149
Hist1h3b,319150
Hist1h3e,319151
Hist1h3h,319152
Hist1h3i,319153
Hist2h3b,319154
Hist1h4c,319155
Hist1h4d,319156
Hist1h4f,319157
Hist1h4i,319158
Hist1h4j,319159
Hist1h4k,319160
Hist1h4n,319161
Hist3h2a,319162
Hist1h2aa,319163
Hist1h2ac,319164
Hist1h2ad,319165
Hist1h2ae,319166
Hist1h2ag,319167
Hist1h2ah,319168
Hist1h2ak,319169
Hist1h2an,319170
Hist1h2ap,319171
Hist1h2ab,319172
Hist1h2af,319173
Hist2h2ac,319176
Hist1h2ba,319177
Hist1h2bb,319178
Hist1h2be,319179
Hist1h2bf,319180
Hist1h2bg,319181
Hist1h2bh,319182
Hist1h2bj,319183
Hist1h2bk,319184
Hist1h2bl,319185
Hist1h2bm,319186
Hist1h2bn,319187
Hist1h2bp,319188
Hist2h2bb,319189
Hist2h2be,319190
Hist1h2ai,319191
Hist2h2aa2,319192
Rpl17,319195
Ankef1,319196
Gpr4,319197
Gpr82,319200
Pgbd1,319207
4930403D09Rik,319208
Nol4,319211
4930579C12Rik,319213
4932413F04Rik,319215
4932441J04Rik,319216
Vmn2r7,319217
5430427N15Rik,319220
5930420M18Rik,319223
6330410L21Rik,319224
Sctr,319229
Trim12c,319236
Npsr1,319239
9430097D07Rik,319245
9530080O11Rik,319247
9630001P10Rik,319251
Bricd5,319259
Fchsd1,319262
Pcmtd1,319263
A130010J15Rik,319266
Washc4,319277
A230050P20Rik,319278
A530099J19Rik,319293
A830012C17Rik,319308
A930001C03Rik,319314
Snhg11,319317
Sf3b2,319322
B430119L08Rik,319323
C030017G13Rik,319334
C130036L24Rik,319336
Pianp,319352
Ict1os,319367
Ubald2,319370
D030028A08Rik,319371
Adgrl3,319387
Irx3os,319388
D430001F17Rik,319403
D430036J16Rik,319405
Hs3st5,319415
C5ar2,319430
E030032P16Rik,319431
Serpine3,319433
Dpep2,319446
Fndc3a,319448
Rptoros,319454
Pld5,319455
C230057M02Rik,319463
Ppm1h,319468
C530025M09Rik,319470
9330158H04Rik,319472
Zfp672,319475
Lrtm1,319476
6030419C18Rik,319477
Cxxc4,319478
Itga11,319480
Wdr59,319481
9530053A07Rik,319482
A430057M04Rik,319486
A230028O05Rik,319487
A430078G23Rik,319493
E230020A03Rik,319497
9930038B18Rik,319503
Nrcam,319504
Syt15,319508
Pced1a,319513
Pdpr,319518
Dusp4,319520
Zfp750,319530
Zfp182,319535
B230334C09Rik,319537
6330420H09Rik,319551
Spx,319552
A330058E17Rik,319553
Idi1,319554
Nwd1,319555
A330041J22Rik,319556
9630028B13Rik,319562
C230012O17Rik,319564
Syne2,319565
8030445P17Rik,319569
Gm20735,319574
Defb20,319579
Xkr5,319581
6430573F11Rik,319582
Lig4,319583
Celf5,319586
4930539J05Rik,319587
D930036K23Rik,319591
Hif1an,319594
D830032E09Rik,319596
Zfp653,319601
Fam168a,319604
Sybu,319613
Zfp944,319615
5930412G12Rik,319616
Dcp1b,319618
Itpripl2,319622
Galm,319625
9530059O14Rik,319626
Efcab5,319634
A930004J17Rik,319635
Fsd1l,319636
A430072C10Rik,319637
Nt5dc1,319638
Rab9b,319642
A430108G06Rik,319650
Usp37,319651
Slc25a40,319653
Podxl2,319655
Agmo,319660
A430010J10Rik,319665
Eml5,319670
B130021K23Rik,319672
9330159M07Rik,319673
Cep295,319675
D430040D24Rik,319678
D830026I12Rik,319682
5031425F14Rik,319684
4732496C06Rik,319685
5930422O12Rik,319688
Ankar,319695
Fbxo48,319701
A830011K09Rik,319702
C430002N11Rik,319707
Frmd6,319710
E230029C05Rik,319711
Ablim3,319713
Simc1,319719
A330035P11Rik,319727
Cacna2d4,319734
B230303O12Rik,319739
Zfyve27,319740
Mpzl3,319742
9630013D21Rik,319743
E230020D15Rik,319744
C130023A14Rik,319747
Zfp865,319748
A230009B12Rik,319750
B230209E15Rik,319752
Smo,319757
Rfx7,319758
D130020L05Rik,319760
A730046J19Rik,319764
Igf2bp2,319765
Atp10b,319767
C130050O18Rik,319772
Tmem72,319776
9530051G07Rik,319781
A730056A06Rik,319783
A730090N16Rik,319798
Slc22a30,319800
Tigar,319801
Glt1d1,319804
C130073E24Rik,319805
Nwd2,319807
9430018G01Rik,319812
9630010A21Rik,319816
Rc3h2,319817
4932435O22Rik,319819
Smyd4,319822
9330154K18Rik,319829
1500004A13Rik,319830
Tmem229a,319832
A530020G20Rik,319839
Bbs9,319845
Slc17a4,319848
Plxna4os1,319849
A930006I01Rik,319854
E130114P18Rik,319865
D630014O11Rik,319866
9330136K24Rik,319870
4732490B19Rik,319871
Tmprss11b,319875
Cobll1,319876
Tmcc3,319880
Zcchc7,319885
E030030I06Rik,319887
Oacyl,319888
A230057D06Rik,319893
E330017L17Rik,319894
Dock6,319899
Dsel,319901
Ism1,319909
A730011C13Rik,319916
Vwc2,319922
Apba1,319924
A630076J17Rik,319929
Ceacam19,319930
A330032B11Rik,319931
Sbf2,319934
Tns3,319939
Sorbs2os,319940
D630030B08Rik,319941
A530016L24Rik,319942
Taf2,319944
Flad1,319945
A230001M10Rik,319951
Ttll1,319953
Egfros,319954
Ercc6,319955
4930513N10Rik,319960
Cc2d1b,319965
B230323A14Rik,319970
Auts2,319974
C820005J03Rik,319979
C530044C16Rik,319981
5930430L01Rik,319982
9330111N05Rik,319983
Jph4,319984
Kif6,319991
Casc4,319996
A630001G21Rik,319997
Tmem198,319998
E230015B07Rik,320001
A930002H24Rik,320004
Sidt1,320007
Uggt1,320011
B930025P03Rik,320014
Ptgs2os,320019
C430042M11Rik,320021
Terb1,320022
Nceh1,320024
A330076H08Rik,320026
Fstl4,320027
B930086L07Rik,320030
C130093G08Rik,320032
Dlx6os1,320038
Rnf222,320040
F730043M19Rik,320046
Exph5,320051
9230116N13Rik,320054
6430511E19Rik,320056
D130017N08Rik,320064
3830432H09Rik,320069
A830019L24Rik,320072
Olfml2b,320078
Zbtb39,320080
Fbxw21,320082
Fbxw16,320083
C030034L19Rik,320088
Ano4,320091
6430550D23Rik,320095
BC106179,320099
Relt,320100
Slc38a11,320106
B230369F24Rik,320110
Prr18,320111
Fndc9,320116
Fbxl13,320118
Rps6kc1,320119
Dgki,320127
Grk3,320129
A230108P19Rik,320132
6030445D17Rik,320133
BC049715,320135
A130050O07Rik,320138
Ptpn7,320139
Sp8,320145
B430306N03Rik,320148
Zdhhc17,320150
4930412C18Rik,320152
Zmat4,320158
Togaram2,320159
Cep95,320162
4930525G20Rik,320163
Tacc1,320165
A130048G24Rik,320170
D130019J16Rik,320171
E230016M11Rik,320172
A830082K12Rik,320174
D930032P07Rik,320176
4921529L05Rik,320178
