,SRR6206939_pass,SRR6206940_pass,SRR6206941_pass,SRR6206942_pass,SRR6206943_pass,SRR6206944_pass
1700001G11Rik,2.0382644423207,1.91633697565197,1.96771632135953,2.24131820826232,1.98647186744156,2.41365621684958
1700001G17Rik,2.33098640502053,2.01457214443661,2.13742381144228,3.02720687198766,2.37724993114888,3.08608434630058
1700001J03Rik,-1.50623498476584,-1.43438727654612,-1.50477514138959,-1.50347569964903,-1.50212865514229,-1.43430928061898
1700001J04Rik,0,0,0,0,0,0
1700001K19Rik,0.640665508351033,0.714352330406645,0.709229869366095,0.446710025400867,0.447538670100178,0.697749160220229
1700001L05Rik,3.73219609563058,3.43504343438033,3.65303828631045,3.1905739276281,2.76983903874481,3.3846278737871
1700001L19Rik,0,0,0,0,0,0
1700001N15Rik,0,0,0,0,0,0
1700001O22Rik,3.6153282086708,3.22345133086078,4.18221084123662,4.22006156717101,7.0845901316157,5.84349622170415
1700001P01Rik,3.30239162166122,3.12885138794139,3.12123866296644,3.01772427420171,2.89281695052922,2.60180004048974
1700003C15Rik,-0.67027212869017,-0.829661576413439,-0.685195255112096,-0.829464814333804,-0.82913991699269,-0.742429399598539
1700003D09Rik,-1.96898596442683,-1.96797100621228,-1.96821609600171,-1.96753081757897,-1.96682043518464,-1.9310549579382
1700003E16Rik,1.55748677485967,1.50917773246364,1.32995926818632,1.11209686727182,1.59834236120654,1.22934064370605
1700003E24Rik,-1.96897065947819,-1.93116069751527,-1.96820241475758,-1.96751858163331,-1.96680969748342,-1.96791679640787
1700003F12Rik,1.52413676998405,1.39885708781237,1.39480163807533,1.00527561528048,1.12887934189023,1.1211583024328
1700003G13Rik,0,0,0,0,0,0
1700003G18Rik,-1.50650956789436,-1.50456414354435,-1.5050339201691,-1.4330402992737,-1.5023587829083,-1.43380519190554
1700003H04Rik,0,0,0,0,0,0
1700003I16Rik,2.39852264871593,2.04584149543457,2.35436167308682,1.95259835761893,1.84636476979994,2.48604369682005
1700003I22Rik,0,0,0,0,0,0
1700003L19Rik,0,0,0,0,0,0
1700003M07Rik,-1.96888008697474,-1.96787993635414,-1.93178451592771,-1.96744616979263,-1.96674615142501,-1.96783940422523
1700003P14Rik,0,0,0,0,0,0
1700006A11Rik,0,0,0,0,0,0
1700006E09Rik,-1.43769600947389,-1.50358230745902,-1.43628151309617,-1.50277353909416,-1.50146833772365,-1.50350673431316
1700006F04Rik,0,0,0,0,0,0
1700006H21Rik,0,0,0,0,0,0
1700006J14Rik,1.66085168392884,3.0998346157954,1.25302114599318,10.2065926845668,2.26329955239085,6.70397242640058
1700006P03Rik,0,0,0,0,0,0
1700007F19Rik,0,0,0,0,0,0
1700007G11Rik,-1.43769600947389,-1.50358230745902,-1.43628151309617,-1.50277353909416,-1.50146833772365,-1.50350673431316
1700007J10Rik,2.50102424217038,3.00433262994893,2.6018725023676,3.07855678613106,2.98392761449051,2.3236889316856
1700007K09Rik,-1.44944236437871,-1.54448645485104,-1.49578781932009,-1.54357594842905,-1.54210656080031,-1.54440137507094
1700007K13Rik,-0.997014679777285,-1.08466685736832,-1.08535477933023,-0.870739497418902,-1.08143741610723,-1.0845514067867
1700007L15Rik,4.57146721048965,4.04202950569407,4.6461253941963,5.02372693990754,5.00532181205164,4.85997775401699
1700007M16Rik,-0.659016841850268,-0.557830489119061,-0.6586934952065,-0.555626649929948,-0.551994803401995,-0.557626059542644
1700007P06Rik,-0.61488949043622,-0.710663912673956,-0.611166882671486,-0.710479429923719,-0.510703052686623,-0.710646815268525
1700008A23Rik,0,0,0,0,0,0
1700008B11Rik,2.88055636935203,2.76228831312412,2.63798806456172,1.94493829299947,1.95255313634584,2.06380141302069
1700008H02Rik,1.54442071964728,1.56400835087936,1.69752180766159,1.19926538259266,1.0767992073623,1.07431566456696
1700008J07Rik,5.74362231085951,5.44491207919577,5.53710497747679,6.47109398800044,6.47798718526215,6.3950485018878
1700008K24Rik,-0.702098025154932,-0.596340830024783,-0.610610688172518,-0.499829745958975,-0.701188331168819,-0.701664507627928
1700008N11Rik,0,0,0,0,0,0
1700008O03Rik,1.04934383143669,1.18126421164176,1.20027108266178,1.18475630791465,1.98697549765266,1.57012126465961
1700008P02Rik,-1.9336759762402,-1.96764109454455,-1.96787323379387,-1.96722416547078,-1.96655131966951,-1.96760213574859
1700009C05Rik,0,0,0,0,0,0
1700009J07Rik,-0.000386637190939843,-0.316973451114312,-0.438165133154592,-0.437692612022333,-0.437189485087528,-0.437969294500705
1700009N14Rik,-0.0399484067295117,-0.0347496920989473,-0.137027096167017,0.0602336567828164,0.0666719549443868,-0.136845806312139
1700010B08Rik,0.453074948350777,0.556345684175287,0.640702827655277,0.349350530657403,0.658857806989311,0.348925225488975
1700010B13Rik,0.296498678765422,0.302178789151376,0.193062435739358,0.304706733327843,0.308869564636632,0.564530263603999
1700010D01Rik,0,0,0,0,0,0
1700010H22Rik,0,0,0,0,0,0
1700010I02Rik,0,0,0,0,0,0
1700010I14Rik,5.81501552803916,5.46388853941361,5.33888018918443,5.95366816215665,4.88934202791966,5.27987581051132
1700010J16Rik,0,0,0,0,0,0
1700010K23Rik,0,0,0,0,0,0
1700010K24Rik,0,0,0,0,0,0
1700010L04Rik,-1.13705494038901,-1.13425397810487,-1.13493034807418,-0.846001396162056,-1.13107876753219,-1.13414046623773
1700011B04Rik,-0.331719064183571,-0.246820145130075,-0.300370883183466,-0.414754406559,-0.292444340711167,-0.414961801722951
1700011C11Rik,0,0,0,0,0,0
1700011D18Rik,-1.96898596442683,-1.96797100621228,-1.96821609600171,-1.96753081757897,-1.96682043518464,-1.9310549579382
1700011H14Rik,-1.96897065947819,-1.93116069751527,-1.96820241475758,-1.96751858163331,-1.96680969748342,-1.96791679640787
1700011I03Rik,0.530059256102957,0.285055513374416,0.1767231382125,0.287560941944794,0.291690316779535,0.285295392309238
1700011L03Rik,-1.50633419912923,-1.50440208200582,-1.43467200490963,-1.43336748009678,-1.50221180663059,-1.50432378097926
1700011L22Rik,-1.96913602605171,-1.96810007738304,-1.96835023589935,-1.93001325521989,-1.96692571127888,-1.96805809450154
1700011M02Rik,0,0,0,0,0,0
1700012A03Rik,0,0,0,0,0,0
1700012B07Rik,-0.566723845840661,-0.702762088542745,-0.702881732916169,-0.408519635608029,-0.702184559986582,-0.702741893930868
1700012B09Rik,-1.9336759762402,-1.96764109454455,-1.96787323379387,-1.96722416547078,-1.96655131966951,-1.96760213574859
1700012C08Rik,0,0,0,0,0,0
1700012C14Rik,0,0,0,0,0,0
1700012D14Rik,5.28401913925006,5.14573489412429,5.0076135135622,4.53654622225109,4.44441214527265,4.31181385450055
1700012D16Rik,0,0,0,0,0,0
1700012E03Rik,0,0,0,0,0,0
1700012I11Rik,-1.50696525743715,-1.50498525429009,-1.50546338092371,-1.50412652447564,-1.43080428505689,-1.43296860305096
1700012J15Rik,0,0,0,0,0,0
1700012J22Rik,0,0,0,0,0,0
1700012P22Rik,-1.96897065947819,-1.93116069751527,-1.96820241475758,-1.96751858163331,-1.96680969748342,-1.96791679640787
1700013A02Rik,0,0,0,0,0,0
1700013D24Rik,0,0,0,0,0,0
1700013F07Rik,-1.43694521406388,-1.50397724661631,-1.50443538621641,-1.43422514809737,-1.50182651585058,-1.50390035928573
1700013G24Rik,-0.577760431973535,-0.758274478936984,-0.65931402945549,-0.758097887309429,-0.757806099350971,-0.657913850203488
1700013H16Rik,0,0,0,0,0,0
1700013M08Rik,0,0,0,0,0,0
1700013N06Rik,0,0,0,0,0,0
1700014D04Rik,1.78942372822727,1.30457394178383,1.06276553919428,0.970171982500366,0.869835042986115,0.867119390444109
1700014F14Rik,0,0,0,0,0,0
1700014L14Rik,0,0,0,0,0,0
1700015C17Rik,0,0,0,0,0,0
1700015F17Rik,-1.19398663576238,-1.11266508928233,-1.19117461956209,-1.18867157623207,-1.10734364106729,-0.978461768844999
1700015G11Rik,0,0,0,0,0,0
1700015I17Rik,3.35562506734722,3.15331952745731,3.27076379525869,3.35016530911228,3.3737696153135,3.01098714783861
1700015O11Rik,-1.50590859278314,-1.50400877085653,-1.36642091831374,-1.50318481573657,-1.50185510577444,-1.50393177862591
1700016A09Rik,1.74866648542836,2.18738658273951,2.34004614495957,2.61231442751627,2.20961826031342,2.41687974891547
1700016B01Rik,0,0,0,0,0,0
1700016B15Rik,-1.96898596442683,-1.96797100621228,-1.96821609600171,-1.96753081757897,-1.96682043518464,-1.9310549579382
1700016C15Rik,-1.43738546715615,-1.50374566283157,-1.50419921067059,-1.50293107727145,-1.50161648803224,-1.43543113223121
1700016D06Rik,1.37689074543711,1.30048867372783,1.2979024719034,1.62523754185092,1.31289262027899,1.20019336874436
1700016D08Rik,-1.96941034712701,-1.96833601701681,-1.96859544379588,-1.9678700787189,-1.92808615732848,-1.96829247868806
1700016F12Rik,0,0,0,0,0,0
1700016G14Rik,1.76161641564664,1.28787289836599,1.45626130042016,0.943212382483421,0.944919184424409,0.942271752389755
1700016G22Rik,0,0,0,0,0,0
1700016H13Rik,0.719610004172985,0.721065834495447,0.896602326641986,0.986746269765662,1.1472872380328,1.08315498260934
1700016K19Rik,1.97922639012853,2.06967226800578,2.06327284459642,1.46849037315787,1.33636650246329,1.33279435542358
1700016L21Rik,0,0,0,0,0,0
1700016P03Rik,5.25192787575689,5.27192745294137,5.07229780408595,2.3162929765108,3.41128694494416,3.14567830778877
1700016P04Rik,0,0,0,0,0,0
1700017B05Rik,12.1893068807773,12.3355332527324,12.1817325805228,11.3550482646131,11.5853916828867,11.637749150581
1700017D01Rik,0,0,0,0,0,0
1700017G19Rik,-1.96913602605171,-1.96810007738304,-1.96835023589935,-1.93001325521989,-1.96692571127888,-1.96805809450154
1700017I07Rik,0,0,0,0,0,0
1700017J07Rik,0,0,0,0,0,0
1700017L05Rik,0,0,0,0,0,0
1700017M07Rik,0.172782972422007,0.269735122641069,0.0753897067004633,0.180469684057046,0.184372933951,0.270104902952453
1700017N19Rik,-1.43868297202498,-1.46963644715908,-1.52487095011954,-1.52351965729611,-1.52211886223314,-1.52430655215094
1700018A04Rik,0,0,0,0,0,0
1700018A14Rik,0,0,0,0,0,0
1700018A23Rik,0.925947706222141,0.826411466157207,0.930493092445423,1.19838097894976,1.28125922555335,1.02795005920803
1700018B08Rik,-0.983211136689067,-1.10110560288483,-1.10178730361886,-1.00586310976174,-1.01592681195248,-1.10099119638149
1700018B24Rik,-0.934045309827976,-1.01491744412472,-1.11221099720203,-1.11041484520571,-1.10855289433526,-1.11146079375209
1700018F24Rik,0,0,0,0,0,0
1700018G05Rik,0,0,0,0,0,0
1700018L02Rik,3.0491165852128,3.3579692507102,3.28698232049788,3.24112081333412,3.9213967758272,3.47485205490256
1700018P08Rik,0,0,0,0,0,0
1700019A02Rik,0,0,0,0,0,0
1700019A23Rik,-1.50696525743715,-1.50498525429009,-1.50546338092371,-1.50412652447564,-1.43080428505689,-1.43296860305096
1700019B21Rik,0,0,0,0,0,0
1700019D03Rik,4.16110350517707,4.24444322533991,4.21492496983367,4.74614957466803,4.15802549489665,4.74684458198037
1700019E08Rik,0,0,0,0,0,0
1700019F05Rik,0,0,0,0,0,0
1700019G24Rik,0,0,0,0,0,0
1700019N19Rik,-0.263723188120359,-0.445971658744041,-0.446094140111244,-0.342697001792929,-0.445379959244094,-0.254768962258035
1700019P21Rik,0,0,0,0,0,0
1700020A23Rik,-1.96898596442683,-1.96797100621228,-1.96821609600171,-1.96753081757897,-1.96682043518464,-1.9310549579382
1700020D05Rik,2.42659788407658,2.62393015792608,2.15645473255501,1.97685182479305,1.86957418670373,2.24400037891871
1700020G03Rik,-1.13705494038901,-1.13425397810487,-1.13493034807418,-0.846001396162056,-1.13107876753219,-1.13414046623773
1700020G17Rik,-0.228915630507351,-0.241928012401566,-0.318999568994293,-0.15028605783466,-0.21831912569249,-0.223855711126924
1700020I14Rik,9.1270035188845,9.64126483801086,9.85354353897786,9.99779346976885,10.1183674409712,10.1049969917679
1700020L24Rik,4.50228019080509,4.1062500374625,3.88402015545888,5.60582244152036,5.20772805340267,5.58805718465703
1700020M21Rik,-1.96888008697474,-1.96787993635414,-1.93178451592771,-1.96744616979263,-1.96674615142501,-1.96783940422523
1700020N01Rik,0,0,0,0,0,0
1700020N15Rik,0,0,0,0,0,0
1700020N18Rik,-0.0255880075032828,-0.0141002456520643,-0.286683044764912,-0.286293468910412,-0.285877988895931,-0.286521657253403
1700021A07Rik,2.39972088395124,2.33007984239483,1.81107557669897,3.34096662003966,2.32673432641135,2.44204508277944
1700021F02Rik,0,0,0,0,0,0
1700021F05Rik,6.09073362003131,6.48786976167775,6.75843712446279,8.32963372186381,9.07307747048454,8.39191909516094
1700021F07Rik,0,0,0,0,0,0
1700021F13Rik,0,0,0,0,0,0
1700021J08Rik,3.6494254069715,4.08152658749154,3.57869756552435,3.14123683905046,3.16198618925147,3.35260515813596
1700021L23Rik,0,0,0,0,0,0
1700021N21Rik,-1.96913602605171,-1.96810007738304,-1.96835023589935,-1.93001325521989,-1.96692571127888,-1.96805809450154
1700021P04Rik,0,0,0,0,0,0
1700022A22Rik,-1.96888008697474,-1.96787993635414,-1.93178451592771,-1.96744616979263,-1.96674615142501,-1.96783940422523
1700022E09Rik,0,0,0,0,0,0
1700022H16Rik,0,0,0,0,0,0
1700022I11Rik,-0.020842767007131,-0.0116692668795364,-0.213537992119832,-0.213077297649555,-0.212586311229563,-0.0112909755656852
1700022N22Rik,2.62906329186626,2.77445438549935,2.58449093298361,2.45421427955683,2.46987025622788,2.05878977118859
1700023C21Rik,-0.511348865867919,-0.510514939798348,-0.510719185870582,0.0924350556680631,-0.509531397154866,-0.51048048200231
1700023F02Rik,-1.96913602605171,-1.96810007738304,-1.96835023589935,-1.93001325521989,-1.96692571127888,-1.96805809450154
1700023F06Rik,-0.796939931630773,-0.629122243206337,-0.796589929786695,-0.644371053086642,-0.795927316007904,-0.709244531686289
1700023G09Rik,0,0,0,0,0,0
1700023H06Rik,3.0527243028077,3.26694463075989,2.84905694943392,2.7756271652103,3.36087301081334,3.51531192118887
1700024B05Rik,-1.9336759762402,-1.96764109454455,-1.96787323379387,-1.96722416547078,-1.96655131966951,-1.96760213574859
1700024B18Rik,0,0,0,0,0,0
1700024G13Rik,0,0,0,0,0,0
1700024P04Rik,-1.96941034712701,-1.96833601701681,-1.96859544379588,-1.9678700787189,-1.92808615732848,-1.96829247868806
1700025A08Rik,-1.96898596442683,-1.96797100621228,-1.96821609600171,-1.96753081757897,-1.96682043518464,-1.9310549579382
1700025B11Rik,0,0,0,0,0,0
1700025C18Rik,0,0,0,0,0,0
1700025D23Rik,-1.9336759762402,-1.96764109454455,-1.96787323379387,-1.96722416547078,-1.96655131966951,-1.96760213574859
1700025F22Rik,0,0,0,0,0,0
1700025F24Rik,0,0,0,0,0,0
1700025G04Rik,7.2996151551892,7.68610671943916,7.05166800103885,6.84682545784518,5.57964308285407,6.21329109427927
1700025H01Rik,0,0,0,0,0,0
1700025J12Rik,0,0,0,0,0,0
1700025K24Rik,0,0,0,0,0,0
1700025L06Rik,0,0,0,0,0,0
1700025M24Rik,0,0,0,0,0,0
1700025N21Rik,0,0,0,0,0,0
1700025N23Rik,2.04770050858376,1.36203493736616,2.0035474987123,1.79375021128032,1.36546479976693,1.78651629289883
1700025O08Rik,0,0,0,0,0,0
1700026D11Rik,2.30255328437017,1.99898408029939,1.74515218754357,2.20352672678666,2.97886829844395,2.61572008840934
1700026F02Rik,0,0,0,0,0,0
1700026J12Rik,0,0,0,0,0,0
1700026J14Rik,-1.96888008697474,-1.96787993635414,-1.93178451592771,-1.96744616979263,-1.96674615142501,-1.96783940422523
1700027A07Rik,-1.14848432665739,-0.867165799166309,-1.14640258322003,-1.14454957326045,-1.14262868153511,-1.14562863175751
1700027A15Rik,-1.96897065947819,-1.93116069751527,-1.96820241475758,-1.96751858163331,-1.96680969748342,-1.96791679640787
1700027F06Rik,0,0,0,0,0,0
1700027F09Rik,-1.96941034712701,-1.96833601701681,-1.96859544379588,-1.9678700787189,-1.92808615732849,-1.96829247868806
1700027H10Rik,0,0,0,0,0,0
1700027I24Rik,0,0,0,0,0,0
1700028D13Rik,1.71291316809144,1.65596063038962,1.72738374475218,1.2634806415041,1.4938817463718,1.57336695275874
1700028E10Rik,6.0173433018244,5.21697782949965,5.33672819512657,5.16785583246847,4.04428641060165,3.95922596692984
1700028I16Rik,4.33984402899514,4.49001765879277,4.71519216604315,3.37385908496546,2.71922222453726,2.69007095480219
1700028J19Rik,3.35736411965239,3.45669531685329,3.24713225882272,3.26864738091973,4.12612127393376,3.4583025692479
1700028K03Rik,0,0,0,0,0,0
1700028M03Rik,0,0,0,0,0,0
1700028N14Rik,2.06830420458938,1.73240644959177,1.88960760253569,1.53767039173464,1.65228769903981,1.7330088097661
1700028P14Rik,-1.96941034712701,-1.96833601701681,-1.96859544379588,-1.9678700787189,-1.92808615732849,-1.96829247868806
1700028P15Rik,-0.974335056152416,-0.969508874782179,-1.06818397201944,-0.967472323726153,-1.06444173097648,-1.0674165135189
1700029B22Rik,-1.9336759762402,-1.96764109454455,-1.96787323379387,-1.96722416547078,-1.96655131966951,-1.96760213574859
1700029B24Rik,0,0,0,0,0,0
1700029E06Rik,0.92148201659406,0.934015413154599,0.754045618178526,0.758040216798352,0.762286950691306,0.849898621879734
