,gene_name,gene_id,SRR6206939_pass,SRR6206940_pass,SRR6206941_pass,SRR6206942_pass,SRR6206943_pass,SRR6206944_pass
16,0610038B21Rik,ENSMUSG00000097882.2,2.67021700644998,2.76040967760209,2.50180365432765,4.76757029178529,4.3567456806666,3.89742455907379
17,0610039K10Rik,ENSMUSG00000058812.2,5.03476812909905,4.96710500331348,5.28220221530839,3.32329181183541,3.77458003366034,3.31202448905901
18,0610040B10Rik,ENSMUSG00000089889.2,3.98704031637478,3.64411652645595,3.28589042032071,5.07067815760451,3.30241599202674,4.14618702321257
19,0610040F04Rik,ENSMUSG00000087341.4,1.86057327984585,0,1.88066167241864,2.71375613788866,2.36159396646539,1.88661339218977
20,0610040J01Rik,ENSMUSG00000060512.7,0.750454846517661,1.79750560500388,1.73179775231634,1.057475966061,0,0.76508760956859
21,0610043K17Rik,ENSMUSG00000087361.7,1.40127102873487,2.13872394044105,1.41851473046976,0,1.46808171873317,0
22,1010001B22Rik,ENSMUSG00000097863.1,4.1135031039447,4.26108924178318,3.23206214003471,3.07818009429401,3.66276149936256,3.59332639138696
23,1010001N08Rik,ENSMUSG00000097222.1,0,0,1.64959354960255,0,0,0.716484023863778
24,1110002E22Rik,ENSMUSG00000090066.2,0,0,0,0,2.36680441675409,0
25,1110002J07Rik,ENSMUSG00000097134.2,0.611839278155496,1.06672491780432,1.8837905986198,1.42042687084344,1.09509659671238,1.06019127088644
26,1110002L01Rik,ENSMUSG00000071456.6,5.99260664793468,5.08713844190703,5.41113710894423,8.2035778901961,8.07722392486135,8.24989236681786
27,1110002O04Rik,ENSMUSG00000102531.1,0,0,0,0,0,0
28,1110003F10Rik,ENSMUSG00000106291.1,3.33224345002542,2.60872050579195,3.34887567564887,3.86807556346029,3.24893972847999,3.1754197048007
29,1110004E09Rik,ENSMUSG00000022972.9,6.77426270828218,6.79997673857121,6.40199235932297,8.97701288155134,8.98255036574296,8.75841158489289
30,1110004F10Rik,ENSMUSG00000030663.12,9.76363648026571,9.97604896793285,9.94843129001554,10.9911830896186,10.6981662698754,10.5113972084129
31,1110006O24Rik,ENSMUSG00000107121.1,3.41389678218664,3.17176496629839,2.9803151999036,4.55140088530922,5.05416673231627,4.57120873012498
32,1110008E08Rik,ENSMUSG00000046119.2,0,0,0,0,0,0
33,1110008F13Rik,ENSMUSG00000027637.3,9.58991511456043,9.79769076101789,9.73906343434363,11.2446452634537,11.5599222680771,11.1362996356804
34,1110008L16Rik,ENSMUSG00000021023.14,7.93224533445763,7.67935742371076,7.65562874235158,9.38560758579805,9.85166118607237,10.0121052262679
35,1110008P14Rik,ENSMUSG00000039195.4,10.4341949541349,10.6192036842192,10.5545456752396,10.2280100333136,10.014987658354,9.70367142477268
36,1110012L19Rik,ENSMUSG00000045237.5,6.98364427579651,7.26884290559143,6.86031640355744,8.0062572923314,7.76986511597091,7.65814131258
37,1110015O18Rik,ENSMUSG00000098659.7,0,0,0,0,0,0
38,1110017D15Rik,ENSMUSG00000028441.12,1.55171150005816,1.2377980801584,0,0,0,0
39,1110018N20Rik,ENSMUSG00000085151.7,1.93381210443997,1.4660092732025,1.85246588805616,0,0,1.00200731152461
40,1110019D14Rik,ENSMUSG00000097616.7,2.18912586544684,3.06748965718407,0.650307288720604,2.25137432672395,0,2.21716187721661
41,1110020A21Rik,ENSMUSG00000097047.1,4.53691967872847,4.46140739696711,5.02256273313916,4.72842324881069,3.63626820013178,4.37864948527791
42,1110025L11Rik,ENSMUSG00000068073.2,0,0,0,0,0,0
43,1110025M09Rik,ENSMUSG00000103520.1,4.41158187347429,3.80927697350871,3.67966551192903,2.83232637474336,1.02821085597371,2.31045574771702
44,1110028F11Rik,ENSMUSG00000085972.1,2.90150757427665,3.65074964058427,3.29225208557908,3.96659856425057,3.45955783773369,0.711779140288167
45,1110028F18Rik,ENSMUSG00000099139.1,0,0,0,0,0,0
46,1110032A03Rik,ENSMUSG00000037971.10,6.17979071036565,5.76259771234837,5.8877284530786,6.73047916422096,6.08540656442894,6.3206827468775
47,1110032F04Rik,ENSMUSG00000046999.2,4.91504729299948,5.29677444871288,5.24731796870417,9.97425814811371,8.29426927831424,9.20148216398528
48,1110034G24Rik,ENSMUSG00000044991.10,7.6442647944035,7.61101535812206,7.94302736491729,8.36186584105558,7.54274626781877,8.17089041688692
49,1110035H17Rik,ENSMUSG00000099098.4,4.38753451665935,4.50453812004463,4.86344015837863,2.80156630518855,2.92165259743982,3.06284229662746
50,1110036E04Rik,ENSMUSG00000097036.1,0,1.0010352689616,0.988784452323624,0,0,0
51,1110038B12Rik,ENSMUSG00000092203.7,8.73074122823508,8.89644027406591,8.96122540759245,11.4482647597391,11.2230439984395,11.1214299673307
52,1110038F14Rik,ENSMUSG00000063236.5,8.80169116258161,9.10272836713737,9.02464784549854,9.65293664755556,9.47996713429305,9.36720983451203
53,1110046J04Rik,ENSMUSG00000085457.3,3.0471040861809,0.828851442366929,3.39619684800063,0.754102088659597,0.302348140302392,1.4348946477853
54,1110051M20Rik,ENSMUSG00000040591.18,7.42605626739412,7.6578356092853,7.64631363485789,7.88989049898499,8.38491504208664,7.74146132993533
55,1110057P08Rik,ENSMUSG00000068067.2,0,0,0,0,0,0
56,1110059E24Rik,ENSMUSG00000035171.9,8.02830156929075,8.52385954795492,8.34621536146827,8.52298243904535,7.9886163370039,7.97984300305641
57,1110059G10Rik,ENSMUSG00000032551.7,8.75627389451633,9.17717315875784,8.93562300589056,9.57332443710285,9.15935946523652,9.08811807469265
58,1110060G06Rik,ENSMUSG00000105036.1,0,0,0,0,0,0
59,1110065P20Rik,ENSMUSG00000078570.10,7.00019889321118,6.90611881205207,7.08467474712104,8.6642570535186,8.24486910645498,8.30690254465372
60,1190002N15Rik,ENSMUSG00000045414.7,9.02941077032491,8.81904883274485,8.6710228079533,9.70501348460703,9.62566411776158,9.84519556996008
61,1190005I06Rik,ENSMUSG00000043687.15,0,1.0010352689616,1.04555852264894,2.93992733973433,3.52112308220052,2.31709692692694
62,1190007I07Rik,ENSMUSG00000063320.11,6.0549387808494,6.49448995752452,6.55598561448075,9.03582409339698,9.05473438375495,9.14644327992411
63,1190028D05Rik,ENSMUSG00000110013.1,0,0,0,1.01461915735281,0,0
64,1200007C13Rik,ENSMUSG00000087684.1,2.54519136561461,1.0359816624856,0,0,1.43881607422252,0.993480170777708
65,1300002E11Rik,ENSMUSG00000097290.8,7.53205305175975,7.91974180140702,7.86524097675344,8.58078917365543,8.20600892198926,8.81944426566409
66,1300017J02Rik,ENSMUSG00000033688.10,2.19119326706848,4.09448979702952,2.35771387392771,5.53085122490689,5.00945610592419,5.15221825336557
67,1500002C15Rik,ENSMUSG00000096221.3,4.03161519230788,4.33628180854977,3.8584828429164,3.89285894350826,4.04786226636655,3.38183232547657
68,1500002F19Rik,ENSMUSG00000097595.2,2.13409764655349,1.47262961002976,0,0,2.20567913714044,2.97744352657726
69,1500004A13Rik,ENSMUSG00000098912.7,8.63242398059533,8.53185452314537,8.56515825655988,8.34653278253484,8.66480309142275,8.84334049639747
70,1500005C15Rik,ENSMUSG00000104888.1,1.96253821740298,1.0010352689616,0.988784452323624,1.01461915735281,0,1.57540855791834
71,1500009C09Rik,ENSMUSG00000068099.4,0.982061062864755,1.00808976762875,0.995779023448464,0,0,0
72,1500009L16Rik,ENSMUSG00000087651.3,1.87070302262125,4.28767992557522,3.18991419944433,10.7695663366137,8.26726344156915,10.5856880963111
73,1500011B03Rik,ENSMUSG00000072694.7,8.37720497378066,8.23415273888139,8.13102628676661,9.00472709475481,8.31124778269148,8.55418855768973
74,1500011K16Rik,ENSMUSG00000051319.6,7.272078753156,7.46966366021318,7.84794273733892,8.38215040876831,8.71752338515558,8.20001294841928
75,1500012K07Rik,ENSMUSG00000097247.2,2.30401735614227,1.23950481377989,0,0,0.346610831158512,1.25344492738739
76,1500015A07Rik,ENSMUSG00000098702.1,5.78361699098909,5.85671760805232,5.1875476619455,5.45974092828837,4.96094299547859,4.99983038989235
77,1500015L24Rik,ENSMUSG00000094732.1,0,0,0,0,0,0
78,1500015O10Rik,ENSMUSG00000026051.8,0,0,1.56998897756752,0,0,0.992840480907342
79,1500026H17Rik,ENSMUSG00000097383.1,3.27685579478005,1.0010352689616,2.79399139207015,1.60442197498917,1.6224557056165,0.992840480907342
80,1500035N22Rik,ENSMUSG00000059631.6,0,0,0,0,0,1.57540855791834
81,1520401A03Rik,ENSMUSG00000043747.12,0,0,0,0,1.17927248144315,0
82,1600002D24Rik,ENSMUSG00000086899.7,0,0,0,0,0,0
83,1600002H07Rik,ENSMUSG00000024118.13,6.45891466904533,6.62185700625844,6.18743994348165,7.70287258228675,7.97387580743212,8.02880127699871
84,1600002K03Rik,ENSMUSG00000035595.6,6.7184842309339,6.88469531674495,7.06511074239319,7.5207847460402,7.19504319329893,7.25252547026596
85,1600010M07Rik,ENSMUSG00000101585.6,5.2416114885088,5.90478998405736,5.67546317367159,4.25537756428873,2.90938877152541,4.53317795671344
86,1600012H06Rik,ENSMUSG00000050088.9,7.87587053082246,8.06190478750177,7.8370902481015,7.87712270216577,7.62853206522116,7.90069063853467
87,1600012P17Rik,ENSMUSG00000047661.9,2.25807691412773,0.654414951513722,0,2.32112376858956,0,0
88,1600014C10Rik,ENSMUSG00000054676.15,9.68921071275827,9.49065685524623,9.38874982783943,9.1749366683847,9.87387427767316,9.30221616773601
89,1600014C23Rik,ENSMUSG00000094690.1,0,0,0,0,0,0
90,1600015I10Rik,ENSMUSG00000029813.8,0,0,0,0,0,0
91,1600017P15Rik,ENSMUSG00000102505.1,0.975133871673465,0,0.988784452323624,0,0,0
92,1600019K03Rik,ENSMUSG00000099429.1,0,0,0,0,0,0
93,1600020E01Rik,ENSMUSG00000097048.7,7.49382176310259,7.63457624211756,7.46895795606937,6.6491349272342,6.60205651452757,6.50076580848008
94,1600023N17Rik,ENSMUSG00000104986.1,0,0,0,2.02187355649723,1.6224557056165,0
95,1600025M17Rik,ENSMUSG00000085114.1,1.52198773833122,0,0,1.43907376391118,0,1.44779268320833
96,1600027J07Rik,ENSMUSG00000110340.1,0,0,0,0,0,0
97,1700001C02Rik,ENSMUSG00000029182.10,0,0.976402160652134,0,1.09604507859259,0,0
98,1700001C19Rik,ENSMUSG00000047150.8,1.16831718308864,1.68600163673268,0,0,0,0.713189631414096
99,1700001D01Rik,ENSMUSG00000099419.1,0,0,0.988784452323624,0,0,0
100,1700001F09Rik,ENSMUSG00000095384.1,0,0,0,0,0,0
101,1700001G01Rik,ENSMUSG00000087170.7,0,0,0,0,0,0
102,1700001G11Rik,ENSMUSG00000085984.7,2.28193359992748,1.7511472858042,1.98314371549177,2.91391865497182,2.03241231308392,3.3685751955318
103,1700001G17Rik,ENSMUSG00000103746.1,2.29806904492551,1.0112193838077,1.58347183699221,3.95302510103369,2.38317678938682,4.05515064066512
104,1700001J03Rik,ENSMUSG00000095040.2,0,1.0010352689616,0,0,0,0.992840480907342
105,1700001J04Rik,ENSMUSG00000086135.1,0,0,0,0,0,0
106,1700001K19Rik,ENSMUSG00000056508.6,1.48808836127756,1.82207487660879,1.80448276326109,0,0,1.81031441928628
107,1700001L05Rik,ENSMUSG00000075511.8,3.95904468931184,3.37370813921253,3.78811543085913,2.84975320060698,1.63616230251211,3.26175759288297
108,1700001L19Rik,ENSMUSG00000021534.8,0,0,0,0,0,0
109,1700001N15Rik,ENSMUSG00000106210.1,0,0,0,0,0,0
110,1700001O22Rik,ENSMUSG00000044320.14,3.27685579478005,2.58668753649707,4.06627829243902,4.11485937029378,7.64805364065055,6.17566742193422
111,1700001P01Rik,ENSMUSG00000018543.8,3.86012160343564,3.46131337361629,3.43897441542348,3.19581307325326,2.85538390698593,1.98924735344267
112,1700003C15Rik,ENSMUSG00000099391.2,1.29120393502598,0,1.31014132949294,0,0,0.800620454362718
113,1700003D09Rik,ENSMUSG00000085944.1,0,0,0,0,0,0.992840480907342
114,1700003E16Rik,ENSMUSG00000030030.5,2.52721853173255,2.33934736836228,1.58306489978092,0,2.61542086622514,1.00266089203274
115,1700003E24Rik,ENSMUSG00000095110.1,0,1.0010352689616,0,0,0,0
116,1700003F12Rik,ENSMUSG00000038523.10,2.76446115524941,2.32358416882025,2.3039411274033,0,1.02821085597371,0.992840480907342
117,1700003G13Rik,ENSMUSG00000085831.7,0,0,0,0,0,0
118,1700003G18Rik,ENSMUSG00000087621.7,0,0,0,0.527146475426411,0,0.513987057208823
119,1700003H04Rik,ENSMUSG00000039174.14,0,0,0,0,0,0
120,1700003I16Rik,ENSMUSG00000107526.1,3.1298539217929,2.03870080865407,2.97723969758737,1.61948812283501,1.02821085597371,3.26327702565134
121,1700003I22Rik,ENSMUSG00000100372.1,0,0,0,0,0,0
122,1700003L19Rik,ENSMUSG00000101565.1,0,0,0,0,0,0
123,1700003M07Rik,ENSMUSG00000085389.7,0,0,1.01265245966903,0,0,0
124,1700003P14Rik,ENSMUSG00000100727.6,0,0,0,0,0,0
125,1700006A11Rik,ENSMUSG00000027973.11,0,0,0,0,0,0
126,1700006E09Rik,ENSMUSG00000010841.13,0.975133871673465,0,0.988784452323624,0,0,0
127,1700006F04Rik,ENSMUSG00000100274.1,0,0,0,0,0,0
128,1700006H21Rik,ENSMUSG00000102000.6,0,0,0,0,0,0
129,1700006J14Rik,ENSMUSG00000034764.15,0,1.98426807650446,0.345646848443789,9.89181965613792,0.799482911891936,6.15272432006904
130,1700006P03Rik,ENSMUSG00000102738.1,0,0,0,0,0,0
131,1700007F19Rik,ENSMUSG00000100666.1,0,0,0,0,0,0
132,1700007G11Rik,ENSMUSG00000057816.7,1.0568269792831,0,1.07125176612377,0,0,0
133,1700007J10Rik,ENSMUSG00000086330.7,2.10827168186844,3.26176704905771,2.27616866943648,3.3412482163355,3.20566841260437,1.52883973035137
134,1700007K09Rik,ENSMUSG00000030858.10,1.54875635033263,0,0.728594283737958,0,0,0
135,1700007K13Rik,ENSMUSG00000026831.16,0.745630388316846,0,0,1.4758624603854,0,0
136,1700007L15Rik,ENSMUSG00000097318.1,4.59572840579031,3.70235040403454,4.67879339435428,5.2377664291583,5.18359673480814,4.98609600919804
137,1700007M16Rik,ENSMUSG00000086613.1,0,0.942389828893522,0,1.01461915735281,0.66594254412721,0.992840480907342
138,1700007P06Rik,ENSMUSG00000089730.2,0.975133871673465,0,0.988784452323624,0,1.72136289008102,0
139,1700008A23Rik,ENSMUSG00000103452.1,0,0,0,0,0,0
140,1700008B11Rik,ENSMUSG00000104872.1,3.86012160343564,3.58685992668416,3.3016769062762,1.01461915735281,1.02821085597371,1.57540855791834
141,1700008H02Rik,ENSMUSG00000106860.1,2.60242215658541,2.65501689610077,2.90507001947614,1.32442344725592,0,0
142,1700008J07Rik,ENSMUSG00000101225.1,5.73779272938511,5.32239993058669,5.44920241592949,6.59798015638024,6.57778461426908,6.4921289419085
143,1700008K24Rik,ENSMUSG00000101012.6,0,1.11590217506962,0.993896297441198,1.75648942162809,0,0
144,1700008N11Rik,ENSMUSG00000109657.1,0,0,0,0,0,0
145,1700008O03Rik,ENSMUSG00000008028.15,0,0.992336374092278,1.04140542935887,1.05515537957982,3.49795381147733,2.60524734022331
146,1700008P02Rik,ENSMUSG00000069118.3,0.975133871673465,0,0,0,0,0
147,1700009C05Rik,ENSMUSG00000101404.1,0,0,0,0,0,0
148,1700009J07Rik,ENSMUSG00000096573.2,2.45478479666201,1.00911207135823,0,0,0,0
149,1700009N14Rik,ENSMUSG00000028287.4,0.975133871673465,1.0010352689616,0,1.60442197498917,1.6224557056165,0
150,1700010B08Rik,ENSMUSG00000057047.5,0.975133871673465,1.58634269431296,1.98314381188883,0,2.04211207889243,0
151,1700010B13Rik,ENSMUSG00000099958.1,0.93282499993911,0.957935186195555,0,0.971109600319721,0.984295315188817,2.24105700600611
152,1700010D01Rik,ENSMUSG00000071721.5,0,0,0,0,0,0
153,1700010H22Rik,ENSMUSG00000067101.5,0,0,0,0,0,0
154,1700010I02Rik,ENSMUSG00000100010.5,0,0,0,0,0,0
155,1700010I14Rik,ENSMUSG00000023873.12,5.98654613675977,5.49868824416294,5.3261433368795,6.13228903934863,4.67513483726626,5.23254949437024
156,1700010J16Rik,ENSMUSG00000100314.6,0,0,0,0,0,0
157,1700010K23Rik,ENSMUSG00000092599.1,0,0,0,0,0,0
158,1700010K24Rik,ENSMUSG00000085102.1,0,0,0,0,0,0
159,1700010L04Rik,ENSMUSG00000030636.15,0,0,0,1.80256592128044,0,0
160,1700011B04Rik,ENSMUSG00000102099.2,1.01312477495903,1.63767888647649,1.26503567826227,0,1.31132998522652,0
161,1700011C11Rik,ENSMUSG00000108800.1,0,0,0,0,0,0
162,1700011D18Rik,ENSMUSG00000108791.1,0,0,0,0,0,0.992840480907342
163,1700011H14Rik,ENSMUSG00000021850.13,0,1.01319815124695,0,0,0,0
164,1700011I03Rik,ENSMUSG00000058925.11,2.28375190489016,1.00212968280023,0,1.01571915217028,1.02933592618499,0.993979331073826
165,1700011L03Rik,ENSMUSG00000109759.1,0,0,0.988784452323624,1.01461915735281,0,0
166,1700011L22Rik,ENSMUSG00000031682.5,0,0,0,1.01461915735281,0,0
167,1700011M02Rik,ENSMUSG00000079476.1,0,0,0,0,0,0
168,1700012A03Rik,ENSMUSG00000029766.7,0,0,0,0,0,0
169,1700012B07Rik,ENSMUSG00000020617.13,1.49346673170776,0,0,2.34524816412959,0,0
170,1700012B09Rik,ENSMUSG00000031927.9,0.975133871673465,0,0,0,0,0
171,1700012C08Rik,ENSMUSG00000086482.1,0,0,0,0,0,0
172,1700012C14Rik,ENSMUSG00000085470.1,0,0,0,0,0,0
173,1700012D14Rik,ENSMUSG00000110424.1,4.75079667233131,4.52744582894254,4.3139301917187,3.66903973662416,3.47452218405963,3.29761733078639
174,1700012D16Rik,ENSMUSG00000105023.1,0,0,0,0,0,0
175,1700012E03Rik,ENSMUSG00000101275.1,0,0,0,0,0,0
176,1700012I11Rik,ENSMUSG00000102069.1,0,0,0,0,1.02821085597371,0.992840480907342
177,1700012J15Rik,ENSMUSG00000107394.1,0,0,0,0,0,0
178,1700012J22Rik,ENSMUSG00000103545.1,0,0,0,0,0,0
179,1700012P22Rik,ENSMUSG00000028589.2,0,1.0010352689616,0,0,0,0
180,1700013A02Rik,ENSMUSG00000106899.1,0,0,0,0,0,0
181,1700013D24Rik,ENSMUSG00000079346.3,0,0,0,0,0,0
182,1700013F07Rik,ENSMUSG00000027886.7,0.975133871673465,0,0,1.01461915735281,0,0
183,1700013G24Rik,ENSMUSG00000041399.3,1.55171150005816,0,0.988784452323624,0,0,0.992840480907342
184,1700013H16Rik,ENSMUSG00000054727.2,0,0,0,0,0,0
185,1700013M08Rik,ENSMUSG00000106586.1,0,0,0,0,0,0
186,1700013N06Rik,ENSMUSG00000085801.1,0,0,0,0,0,0
187,1700014D04Rik,ENSMUSG00000051054.4,1.96253821740298,1.0010352689616,0.472020815576936,0.263724268660126,0,0
188,1700014F14Rik,ENSMUSG00000105903.1,0,0,0,0,0,0
189,1700014L14Rik,ENSMUSG00000110056.1,0,0,0,0,0,0
190,1700015C17Rik,ENSMUSG00000104908.1,0,0,0,0,0,0
191,1700015F17Rik,ENSMUSG00000079666.8,0,1.0010352689616,0,0,1.02821085597371,2.70029384372282
192,1700015G11Rik,ENSMUSG00000094445.7,0,0,0,0,0,0
193,1700015I17Rik,ENSMUSG00000110335.1,3.62864827593975,3.13476425398148,3.48555580650562,3.56133125646029,3.62754888576867,2.88090588727808
194,1700015O11Rik,ENSMUSG00000097671.2,0,0,1.56998897756752,0,0,0
195,1700016A09Rik,ENSMUSG00000102737.1,0,2.26573914060739,2.75758643173535,3.45638662673221,2.42073185992603,2.92063588963566
196,1700016B01Rik,ENSMUSG00000104538.1,0,0,0,0,0,0
197,1700016B15Rik,ENSMUSG00000108979.1,0,0,0,0,0,1.21709028763709
198,1700016C15Rik,ENSMUSG00000015962.5,0.975133871673465,0,0,0,0,0.992840480907342
199,1700016D06Rik,ENSMUSG00000031509.10,1.07270914332801,0.880494748958173,0.892630946828429,1.76230992726394,0.893827446257366,0.553817631496416
200,1700016D08Rik,ENSMUSG00000103481.1,0,0,0,0,1.28315079757591,0
201,1700016F12Rik,ENSMUSG00000104955.1,0,0,0,0,0,0
202,1700016G14Rik,ENSMUSG00000085861.1,3.41389678218664,2.00155262498716,2.56622118763204,0,0,0
203,1700016G22Rik,ENSMUSG00000100625.7,0,0,0,0,0,0
204,1700016H13Rik,ENSMUSG00000029320.11,0,0,1.18195014866058,1.60442197498917,2.16563356297081,1.98924735344267
205,1700016K19Rik,ENSMUSG00000053783.5,2.95619891073796,3.17176496629839,3.14992556851204,1.01461915735281,0,0
206,1700016L21Rik,ENSMUSG00000101483.1,0,0,0,0,0,0
207,1700016P03Rik,ENSMUSG00000085609.1,5.82827404417657,5.83391913797505,5.57439878543556,0,3.11027150748045,2.50779626485637
208,1700016P04Rik,ENSMUSG00000101894.1,0,0,0,0,0,0
209,1700017B05Rik,ENSMUSG00000032300.7,11.6251447701836,11.7532183429199,11.58453055703,10.7035882391967,10.9200380553977,10.9922980753683
210,1700017D01Rik,ENSMUSG00000024729.7,0,0,0,0,0,0
211,1700017G19Rik,ENSMUSG00000037884.6,0,0,0,0.702734222988977,0,0
212,1700017I07Rik,ENSMUSG00000098727.1,0,0,0,0,0,0
213,1700017J07Rik,ENSMUSG00000086348.1,0,0,0,0,0,0
214,1700017L05Rik,ENSMUSG00000107232.1,0,0,0,0,0,0
215,1700017M07Rik,ENSMUSG00000105651.1,0.975133871673465,1.58634269431296,0,1.01461915735281,1.02821085597371,1.57540855791834
216,1700017N19Rik,ENSMUSG00000056912.12,1.59007773569505,0.936472961288681,0,0,0,0
217,1700018A04Rik,ENSMUSG00000038408.14,0,0,0,0,0,0
218,1700018A14Rik,ENSMUSG00000103616.1,0,0,0,0,0,0
219,1700018A23Rik,ENSMUSG00000107368.1,1.09277390198371,0,1.06523169247117,2.20003766485977,2.5195240689009,1.71441684815179
220,1700018B08Rik,ENSMUSG00000031809.10,1.33458289299496,0,0,1.01653724438985,0.918632908035755,0
221,1700018B24Rik,ENSMUSG00000037910.2,1.55171150005816,1.0010352689616,0,0,0,0
222,1700018F24Rik,ENSMUSG00000029620.4,0.0306728813069207,0.0288307890009207,0,0,0,0.0284177183885797
223,1700018G05Rik,ENSMUSG00000109745.1,0,0,0,0,0,0
224,1700018L02Rik,ENSMUSG00000100075.1,2.85913572064372,3.41150259461871,3.24016386780543,3.26523789241798,4.53644923201919,3.66998146690209
225,1700018P08Rik,ENSMUSG00000110709.1,0,0,0,0,0,0
226,1700019A02Rik,ENSMUSG00000060715.9,0,0,0,0,0,0
227,1700019A23Rik,ENSMUSG00000109102.1,0,0,0,0,1.02821085597371,0.992840480907342
228,1700019B21Rik,ENSMUSG00000085757.7,0,0,0,0,0,0
229,1700019D03Rik,ENSMUSG00000043629.12,2.01347462116856,2.10175148088413,2.0609786874521,2.7751822071841,1.95837506189056,2.78091419357219
230,1700019E08Rik,ENSMUSG00000086202.1,0,0,0,0,0,0
231,1700019F05Rik,ENSMUSG00000107027.1,0,0,0,0,0,0
232,1700019G24Rik,ENSMUSG00000085416.1,0,0,0,0,0,0
233,1700019N19Rik,ENSMUSG00000026931.10,1.55970332893688,0,0,1.02074882948234,0,1.58346760144434
234,1700019P21Rik,ENSMUSG00000099808.2,0,0,0,0,0,0
235,1700020A23Rik,ENSMUSG00000027409.5,0,0,0,0,0,1.03674683380119
236,1700020D05Rik,ENSMUSG00000100937.1,3.12541782222258,3.58685992668416,2.3039411274033,1.60442197498917,1.02821085597371,2.5730101536043
237,1700020G03Rik,ENSMUSG00000110052.1,0,0,0,2.02187355649723,0,0
238,1700020G17Rik,ENSMUSG00000101801.6,1.05736624492587,0.929732904270435,0,1.70166556678563,1.11342960416546,1.07608204468842
239,1700020I14Rik,ENSMUSG00000085438.1,8.90348849324956,9.42817952759431,9.65050583869431,9.80339682929774,9.90415261583291,9.90622777447794
240,1700020L24Rik,ENSMUSG00000035085.5,4.16502622347695,3.49186555141383,3.20923519318663,5.67115349683074,5.11070239949372,5.63215050876625
241,1700020M21Rik,ENSMUSG00000100146.1,0,0,0.988784452323624,0,0,0
242,1700020N01Rik,ENSMUSG00000050844.5,0,0,0,0,0,0
243,1700020N15Rik,ENSMUSG00000059690.1,0,0,0,0,0,0
244,1700020N18Rik,ENSMUSG00000100253.1,1.96253821740298,2.00155262498716,0,0,0,0
245,1700021A07Rik,ENSMUSG00000037535.5,2.4482772232997,2.23983596737329,0,4.5119816732002,2.2852469633969,2.63783860422407
246,1700021F02Rik,ENSMUSG00000105426.1,0,0,0,0,0,0
247,1700021F05Rik,ENSMUSG00000019797.11,5.95062907485664,6.37708430726911,6.67813896002373,8.42132336532512,9.20806914086403,8.47753842380692
248,1700021F07Rik,ENSMUSG00000027518.3,0,0,0,0,0,0
249,1700021F13Rik,ENSMUSG00000107053.1,0,0,0,0,0,0
250,1700021J08Rik,ENSMUSG00000086890.1,3.91379962423466,4.69321981374985,3.74472560060465,2.73912633811772,2.88782939085639,3.29996566509149
251,1700021L23Rik,ENSMUSG00000086955.1,0,0,0,0,0,0
252,1700021N21Rik,ENSMUSG00000087343.1,0,0,0,1.01461915735281,0,0
253,1700021P04Rik,ENSMUSG00000096796.1,0,0,0,0,0,0
254,1700022A22Rik,ENSMUSG00000099751.6,0,0,1.05570895661773,0,0,0
255,1700022E09Rik,ENSMUSG00000099983.1,0,0,0,0,0,0
256,1700022H16Rik,ENSMUSG00000099360.1,0,0,0,0,0,0
257,1700022I11Rik,ENSMUSG00000028451.12,1.19906526200551,1.22741098404298,0,0,0,1.21154094039254
